"Step","date_2024-10-08 10:59:21_Consistency_False_init_model_ircnn_color_pertubation_True_task_debur_lr_3e-06_rank_10 - psnr","date_2024-10-08 10:59:21_Consistency_False_init_model_ircnn_color_pertubation_True_task_debur_lr_3e-06_rank_10 - psnr__MIN","date_2024-10-08 10:59:21_Consistency_False_init_model_ircnn_color_pertubation_True_task_debur_lr_3e-06_rank_10 - psnr__MAX"
"17523","25.61275863647461","25.61275863647461","25.61275863647461"
"17527","25.40898895263672","25.40898895263672","25.40898895263672"
"17531","25.60641860961914","25.60641860961914","25.60641860961914"
"17535","25.51114845275879","25.51114845275879","25.51114845275879"
"17539","25.05803108215332","25.05803108215332","25.05803108215332"
"17543","24.410369873046875","24.410369873046875","24.410369873046875"
"17547","25.291980743408203","25.291980743408203","25.291980743408203"
"17551","25.44184112548828","25.44184112548828","25.44184112548828"
"17555","25.39547348022461","25.39547348022461","25.39547348022461"
"17559","26.113182067871094","26.113182067871094","26.113182067871094"
"17563","26.208110809326172","26.208110809326172","26.208110809326172"
"17567","25.202245712280273","25.202245712280273","25.202245712280273"
"17571","25.752338409423828","25.752338409423828","25.752338409423828"
"17575","26.751279830932617","26.751279830932617","26.751279830932617"
"17579","25.699443817138672","25.699443817138672","25.699443817138672"
"17583","24.448638916015625","24.448638916015625","24.448638916015625"
"17587","26.206228256225586","26.206228256225586","26.206228256225586"
"17591","26.517948150634766","26.517948150634766","26.517948150634766"
"17595","27.134180068969727","27.134180068969727","27.134180068969727"
"17599","26.05512809753418","26.05512809753418","26.05512809753418"
"17603","25.643138885498047","25.643138885498047","25.643138885498047"
"17607","26.82375717163086","26.82375717163086","26.82375717163086"
"17611","25.763275146484375","25.763275146484375","25.763275146484375"
"17615","25.561317443847656","25.561317443847656","25.561317443847656"
"17619","26.458534240722656","26.458534240722656","26.458534240722656"
"17623","24.808561325073242","24.808561325073242","24.808561325073242"
"17627","25.038475036621094","25.038475036621094","25.038475036621094"
"17631","25.655590057373047","25.655590057373047","25.655590057373047"
"17635","25.910045623779297","25.910045623779297","25.910045623779297"
"17639","25.1175594329834","25.1175594329834","25.1175594329834"
"17643","25.64326286315918","25.64326286315918","25.64326286315918"
"17647","25.809490203857422","25.809490203857422","25.809490203857422"
"17652","24.541149139404297","24.541149139404297","24.541149139404297"
"17656","26.074926376342773","26.074926376342773","26.074926376342773"
"17660","26.052249908447266","26.052249908447266","26.052249908447266"
"17664","25.285316467285156","25.285316467285156","25.285316467285156"
"17668","25.456531524658203","25.456531524658203","25.456531524658203"
"17672","25.561067581176758","25.561067581176758","25.561067581176758"
"17676","25.904338836669922","25.904338836669922","25.904338836669922"
"17680","26.009923934936523","26.009923934936523","26.009923934936523"
"17684","26.632217407226562","26.632217407226562","26.632217407226562"
"17688","25.16383171081543","25.16383171081543","25.16383171081543"
"17692","25.985925674438477","25.985925674438477","25.985925674438477"
"17696","27.75266456604004","27.75266456604004","27.75266456604004"
"17700","24.34616470336914","24.34616470336914","24.34616470336914"
"17704","25.219144821166992","25.219144821166992","25.219144821166992"
"17708","25.680267333984375","25.680267333984375","25.680267333984375"
"17712","25.42076301574707","25.42076301574707","25.42076301574707"
"17716","26.156274795532227","26.156274795532227","26.156274795532227"
"17720","25.569255828857422","25.569255828857422","25.569255828857422"
"17724","27.4956111907959","27.4956111907959","27.4956111907959"
"17728","24.738422393798828","24.738422393798828","24.738422393798828"
"17732","26.892383575439453","26.892383575439453","26.892383575439453"
"17736","25.956031799316406","25.956031799316406","25.956031799316406"
"17740","25.229198455810547","25.229198455810547","25.229198455810547"
"17744","25.79303550720215","25.79303550720215","25.79303550720215"
"17748","26.315635681152344","26.315635681152344","26.315635681152344"
"17752","24.888511657714844","24.888511657714844","24.888511657714844"
"17756","32.009033203125","32.009033203125","32.009033203125"
"17760","26.114540100097656","26.114540100097656","26.114540100097656"
"17764","25.675884246826172","25.675884246826172","25.675884246826172"
"17768","25.36895751953125","25.36895751953125","25.36895751953125"
"17772","34.9187126159668","34.9187126159668","34.9187126159668"
"17776","25.110713958740234","25.110713958740234","25.110713958740234"
"17780","25.811874389648438","25.811874389648438","25.811874389648438"
"17784","26.479019165039062","26.479019165039062","26.479019165039062"
"17788","25.425626754760742","25.425626754760742","25.425626754760742"
"17792","25.879833221435547","25.879833221435547","25.879833221435547"
"17796","25.020526885986328","25.020526885986328","25.020526885986328"
"17800","26.335365295410156","26.335365295410156","26.335365295410156"
"17804","24.977949142456055","24.977949142456055","24.977949142456055"
"17808","26.383378982543945","26.383378982543945","26.383378982543945"
"17812","25.649662017822266","25.649662017822266","25.649662017822266"
"17816","27.63298225402832","27.63298225402832","27.63298225402832"
"17820","25.46682357788086","25.46682357788086","25.46682357788086"
"17824","25.523914337158203","25.523914337158203","25.523914337158203"
"17828","24.864376068115234","24.864376068115234","24.864376068115234"
"17832","25.15256118774414","25.15256118774414","25.15256118774414"
"17836","25.13550567626953","25.13550567626953","25.13550567626953"
"17840","25.943344116210938","25.943344116210938","25.943344116210938"
"17844","24.70043182373047","24.70043182373047","24.70043182373047"
"17848","25.119487762451172","25.119487762451172","25.119487762451172"
"17852","25.851259231567383","25.851259231567383","25.851259231567383"
"17856","24.868146896362305","24.868146896362305","24.868146896362305"
"17860","25.718849182128906","25.718849182128906","25.718849182128906"
"17864","26.053333282470703","26.053333282470703","26.053333282470703"
"17868","25.60541534423828","25.60541534423828","25.60541534423828"
"17872","26.29988670349121","26.29988670349121","26.29988670349121"
"17876","25.712806701660156","25.712806701660156","25.712806701660156"
"17880","25.261507034301758","25.261507034301758","25.261507034301758"
"17884","25.97412872314453","25.97412872314453","25.97412872314453"
"17888","25.788576126098633","25.788576126098633","25.788576126098633"
"17892","25.224334716796875","25.224334716796875","25.224334716796875"
"17896","25.790407180786133","25.790407180786133","25.790407180786133"
"17900","26.83687973022461","26.83687973022461","26.83687973022461"
"17904","26.6215877532959","26.6215877532959","26.6215877532959"
"17908","25.02562713623047","25.02562713623047","25.02562713623047"
"17912","25.934673309326172","25.934673309326172","25.934673309326172"
"17916","25.4342098236084","25.4342098236084","25.4342098236084"
"17920","26.619794845581055","26.619794845581055","26.619794845581055"
"17924","25.490760803222656","25.490760803222656","25.490760803222656"
"17928","25.494571685791016","25.494571685791016","25.494571685791016"
"17932","24.797494888305664","24.797494888305664","24.797494888305664"
"17936","25.655481338500977","25.655481338500977","25.655481338500977"
"17940","25.181110382080078","25.181110382080078","25.181110382080078"
"17944","26.34731674194336","26.34731674194336","26.34731674194336"
"17948","25.75967788696289","25.75967788696289","25.75967788696289"
"17952","26.28230857849121","26.28230857849121","26.28230857849121"
"17956","26.62248992919922","26.62248992919922","26.62248992919922"
"17960","25.349319458007812","25.349319458007812","25.349319458007812"
"17964","31.74838638305664","31.74838638305664","31.74838638305664"
"17968","24.975976943969727","24.975976943969727","24.975976943969727"
"17972","26.610530853271484","26.610530853271484","26.610530853271484"
"17976","26.278554916381836","26.278554916381836","26.278554916381836"
"17980","25.583417892456055","25.583417892456055","25.583417892456055"
"17984","25.897098541259766","25.897098541259766","25.897098541259766"
"17988","25.273447036743164","25.273447036743164","25.273447036743164"
"17992","25.876541137695312","25.876541137695312","25.876541137695312"
"17996","25.071022033691406","25.071022033691406","25.071022033691406"
"18000","26.885149002075195","26.885149002075195","26.885149002075195"
"18004","25.868812561035156","25.868812561035156","25.868812561035156"
"18008","26.688148498535156","26.688148498535156","26.688148498535156"
"18012","25.946741104125977","25.946741104125977","25.946741104125977"
"18016","24.757137298583984","24.757137298583984","24.757137298583984"
"18020","26.083538055419922","26.083538055419922","26.083538055419922"
"18024","24.618223190307617","24.618223190307617","24.618223190307617"
"18028","26.199203491210938","26.199203491210938","26.199203491210938"
"18032","24.819011688232422","24.819011688232422","24.819011688232422"
"18036","25.85911750793457","25.85911750793457","25.85911750793457"
"18040","26.197864532470703","26.197864532470703","26.197864532470703"
"18044","24.926982879638672","24.926982879638672","24.926982879638672"
"18048","25.502607345581055","25.502607345581055","25.502607345581055"
"18053","25.75193214416504","25.75193214416504","25.75193214416504"
"18057","26.137998580932617","26.137998580932617","26.137998580932617"
"18061","24.697751998901367","24.697751998901367","24.697751998901367"
"18065","25.073673248291016","25.073673248291016","25.073673248291016"
"18069","26.284626007080078","26.284626007080078","26.284626007080078"
"18073","25.809001922607422","25.809001922607422","25.809001922607422"
"18077","25.18305778503418","25.18305778503418","25.18305778503418"
"18081","25.82452964782715","25.82452964782715","25.82452964782715"
"18085","24.861526489257812","24.861526489257812","24.861526489257812"
"18089","26.020782470703125","26.020782470703125","26.020782470703125"
"18093","24.84579849243164","24.84579849243164","24.84579849243164"
"18097","26.438570022583008","26.438570022583008","26.438570022583008"
"18101","24.857301712036133","24.857301712036133","24.857301712036133"
"18105","27.548311233520508","27.548311233520508","27.548311233520508"
"18109","25.289569854736328","25.289569854736328","25.289569854736328"
"18113","25.680143356323242","25.680143356323242","25.680143356323242"
"18117","27.39073944091797","27.39073944091797","27.39073944091797"
"18121","26.64124298095703","26.64124298095703","26.64124298095703"
"18125","26.639698028564453","26.639698028564453","26.639698028564453"
"18129","26.164215087890625","26.164215087890625","26.164215087890625"
"18133","26.044097900390625","26.044097900390625","26.044097900390625"
"18137","25.912822723388672","25.912822723388672","25.912822723388672"
"18141","25.351463317871094","25.351463317871094","25.351463317871094"
"18145","25.994525909423828","25.994525909423828","25.994525909423828"
"18149","26.050397872924805","26.050397872924805","26.050397872924805"
"18153","25.551759719848633","25.551759719848633","25.551759719848633"
"18157","26.31329345703125","26.31329345703125","26.31329345703125"
"18161","26.388280868530273","26.388280868530273","26.388280868530273"
"18165","25.838523864746094","25.838523864746094","25.838523864746094"
"18169","25.03125","25.03125","25.03125"
"18173","26.445735931396484","26.445735931396484","26.445735931396484"
"18177","26.078052520751953","26.078052520751953","26.078052520751953"
"18181","26.803876876831055","26.803876876831055","26.803876876831055"
"18185","26.04994773864746","26.04994773864746","26.04994773864746"
"18189","25.965408325195312","25.965408325195312","25.965408325195312"
"18193","25.55582046508789","25.55582046508789","25.55582046508789"
"18197","25.437999725341797","25.437999725341797","25.437999725341797"
"18201","25.861757278442383","25.861757278442383","25.861757278442383"
"18205","26.106014251708984","26.106014251708984","26.106014251708984"
"18209","25.857311248779297","25.857311248779297","25.857311248779297"
"18213","25.819488525390625","25.819488525390625","25.819488525390625"
"18217","25.69400405883789","25.69400405883789","25.69400405883789"
"18221","25.781843185424805","25.781843185424805","25.781843185424805"
"18225","26.1470947265625","26.1470947265625","26.1470947265625"
"18229","25.93277359008789","25.93277359008789","25.93277359008789"
"18233","26.937408447265625","26.937408447265625","26.937408447265625"
"18237","25.957042694091797","25.957042694091797","25.957042694091797"
"18241","24.63618278503418","24.63618278503418","24.63618278503418"
"18245","26.017045974731445","26.017045974731445","26.017045974731445"
"18249","25.126123428344727","25.126123428344727","25.126123428344727"
"18253","25.64845848083496","25.64845848083496","25.64845848083496"
"18257","24.620492935180664","24.620492935180664","24.620492935180664"
"18261","27.188079833984375","27.188079833984375","27.188079833984375"
"18265","24.90304183959961","24.90304183959961","24.90304183959961"
"18269","28.901464462280273","28.901464462280273","28.901464462280273"
"18273","26.520891189575195","26.520891189575195","26.520891189575195"
"18277","25.914810180664062","25.914810180664062","25.914810180664062"
"18281","26.232595443725586","26.232595443725586","26.232595443725586"
"18285","26.256446838378906","26.256446838378906","26.256446838378906"
"18289","27.550716400146484","27.550716400146484","27.550716400146484"
"18293","24.655391693115234","24.655391693115234","24.655391693115234"
"18297","26.3321475982666","26.3321475982666","26.3321475982666"
"18301","25.848567962646484","25.848567962646484","25.848567962646484"
"18305","25.520727157592773","25.520727157592773","25.520727157592773"
"18309","26.190414428710938","26.190414428710938","26.190414428710938"
"18313","25.034500122070312","25.034500122070312","25.034500122070312"
"18317","26.68963623046875","26.68963623046875","26.68963623046875"
"18321","24.530689239501953","24.530689239501953","24.530689239501953"
"18325","26.634830474853516","26.634830474853516","26.634830474853516"
"18329","34.52510070800781","34.52510070800781","34.52510070800781"
"18333","25.412200927734375","25.412200927734375","25.412200927734375"
"18337","26.67449951171875","26.67449951171875","26.67449951171875"
"18341","27.108938217163086","27.108938217163086","27.108938217163086"
"18345","25.40985870361328","25.40985870361328","25.40985870361328"
"18349","25.94390869140625","25.94390869140625","25.94390869140625"
"18353","26.638965606689453","26.638965606689453","26.638965606689453"
"18357","25.201751708984375","25.201751708984375","25.201751708984375"
"18361","25.097705841064453","25.097705841064453","25.097705841064453"
"18365","25.108016967773438","25.108016967773438","25.108016967773438"
"18369","26.20199966430664","26.20199966430664","26.20199966430664"
"18373","28.80495834350586","28.80495834350586","28.80495834350586"
"18377","25.75436782836914","25.75436782836914","25.75436782836914"
"18381","25.180837631225586","25.180837631225586","25.180837631225586"
"18385","25.901432037353516","25.901432037353516","25.901432037353516"
"18389","27.65826988220215","27.65826988220215","27.65826988220215"
"18393","26.365890502929688","26.365890502929688","26.365890502929688"
"18397","26.024141311645508","26.024141311645508","26.024141311645508"
"18401","25.915124893188477","25.915124893188477","25.915124893188477"
"18405","25.30260467529297","25.30260467529297","25.30260467529297"
"18409","26.012413024902344","26.012413024902344","26.012413024902344"
"18413","25.58743667602539","25.58743667602539","25.58743667602539"
"18417","26.35247802734375","26.35247802734375","26.35247802734375"
"18421","26.295372009277344","26.295372009277344","26.295372009277344"
"18425","25.911598205566406","25.911598205566406","25.911598205566406"
"18429","25.801889419555664","25.801889419555664","25.801889419555664"
"18433","25.15224838256836","25.15224838256836","25.15224838256836"
"18437","27.083559036254883","27.083559036254883","27.083559036254883"
"18441","24.89730453491211","24.89730453491211","24.89730453491211"
"18445","25.28388786315918","25.28388786315918","25.28388786315918"
"18449","25.69131088256836","25.69131088256836","25.69131088256836"
"18454","25.665245056152344","25.665245056152344","25.665245056152344"
"18458","25.80313491821289","25.80313491821289","25.80313491821289"
"18462","25.47335433959961","25.47335433959961","25.47335433959961"
"18466","27.802555084228516","27.802555084228516","27.802555084228516"
"18470","25.671960830688477","25.671960830688477","25.671960830688477"
"18474","25.26691436767578","25.26691436767578","25.26691436767578"
"18478","27.028186798095703","27.028186798095703","27.028186798095703"
"18482","25.798847198486328","25.798847198486328","25.798847198486328"
"18486","35.094459533691406","35.094459533691406","35.094459533691406"
"18490","25.398653030395508","25.398653030395508","25.398653030395508"
"18494","26.52446746826172","26.52446746826172","26.52446746826172"
"18498","27.194400787353516","27.194400787353516","27.194400787353516"
"18502","25.819202423095703","25.819202423095703","25.819202423095703"
"18506","25.033414840698242","25.033414840698242","25.033414840698242"
"18510","25.11012077331543","25.11012077331543","25.11012077331543"
"18514","25.291236877441406","25.291236877441406","25.291236877441406"
"18518","26.814496994018555","26.814496994018555","26.814496994018555"
"18522","26.347314834594727","26.347314834594727","26.347314834594727"
"18526","29.652904510498047","29.652904510498047","29.652904510498047"
"18530","26.27364730834961","26.27364730834961","26.27364730834961"
"18534","26.33879852294922","26.33879852294922","26.33879852294922"
"18538","25.920419692993164","25.920419692993164","25.920419692993164"
"18542","25.091230392456055","25.091230392456055","25.091230392456055"
"18546","26.816417694091797","26.816417694091797","26.816417694091797"
"18550","24.884550094604492","24.884550094604492","24.884550094604492"
"18554","25.071537017822266","25.071537017822266","25.071537017822266"
"18558","25.859603881835938","25.859603881835938","25.859603881835938"
"18562","25.898229598999023","25.898229598999023","25.898229598999023"
"18566","25.581274032592773","25.581274032592773","25.581274032592773"
"18570","26.310466766357422","26.310466766357422","26.310466766357422"
"18574","24.651199340820312","24.651199340820312","24.651199340820312"
"18578","25.81048583984375","25.81048583984375","25.81048583984375"
"18582","25.77808380126953","25.77808380126953","25.77808380126953"
"18586","25.67420196533203","25.67420196533203","25.67420196533203"
"18590","26.41485595703125","26.41485595703125","26.41485595703125"
"18594","26.53207015991211","26.53207015991211","26.53207015991211"
"18598","25.115554809570312","25.115554809570312","25.115554809570312"
"18602","24.026748657226562","24.026748657226562","24.026748657226562"
"18606","26.337039947509766","26.337039947509766","26.337039947509766"
"18610","26.512855529785156","26.512855529785156","26.512855529785156"
"18614","25.846500396728516","25.846500396728516","25.846500396728516"
"18618","25.080041885375977","25.080041885375977","25.080041885375977"
"18622","25.819921493530273","25.819921493530273","25.819921493530273"
"18626","27.398374557495117","27.398374557495117","27.398374557495117"
"18630","26.054250717163086","26.054250717163086","26.054250717163086"
"18634","26.320531845092773","26.320531845092773","26.320531845092773"
"18638","26.378286361694336","26.378286361694336","26.378286361694336"
"18642","25.82946014404297","25.82946014404297","25.82946014404297"
"18646","25.158109664916992","25.158109664916992","25.158109664916992"
"18650","26.76923942565918","26.76923942565918","26.76923942565918"
"18654","25.749347686767578","25.749347686767578","25.749347686767578"
"18658","25.532894134521484","25.532894134521484","25.532894134521484"
"18662","26.080617904663086","26.080617904663086","26.080617904663086"
"18666","25.78202247619629","25.78202247619629","25.78202247619629"
"18670","26.68863296508789","26.68863296508789","26.68863296508789"
"18674","25.23171615600586","25.23171615600586","25.23171615600586"
"18678","26.589937210083008","26.589937210083008","26.589937210083008"
"18682","26.303298950195312","26.303298950195312","26.303298950195312"
"18686","26.224960327148438","26.224960327148438","26.224960327148438"
"18690","26.212963104248047","26.212963104248047","26.212963104248047"
"18694","30.085689544677734","30.085689544677734","30.085689544677734"
"18698","25.811616897583008","25.811616897583008","25.811616897583008"
"18702","25.70980453491211","25.70980453491211","25.70980453491211"
"18706","25.809860229492188","25.809860229492188","25.809860229492188"
"18710","25.525192260742188","25.525192260742188","25.525192260742188"
"18714","26.77381706237793","26.77381706237793","26.77381706237793"
"18718","26.43451499938965","26.43451499938965","26.43451499938965"
"18722","24.82865333557129","24.82865333557129","24.82865333557129"
"18726","27.336122512817383","27.336122512817383","27.336122512817383"
"18730","25.638639450073242","25.638639450073242","25.638639450073242"
"18734","31.580276489257812","31.580276489257812","31.580276489257812"
"18738","25.957759857177734","25.957759857177734","25.957759857177734"
"18742","25.552480697631836","25.552480697631836","25.552480697631836"
"18746","29.69322967529297","29.69322967529297","29.69322967529297"
"18750","26.15152359008789","26.15152359008789","26.15152359008789"
"18754","25.309688568115234","25.309688568115234","25.309688568115234"
"18758","25.481111526489258","25.481111526489258","25.481111526489258"
"18762","25.375324249267578","25.375324249267578","25.375324249267578"
"18766","26.89987564086914","26.89987564086914","26.89987564086914"
"18770","25.81620216369629","25.81620216369629","25.81620216369629"
"18774","25.536304473876953","25.536304473876953","25.536304473876953"
"18778","28.657745361328125","28.657745361328125","28.657745361328125"
"18782","26.445444107055664","26.445444107055664","26.445444107055664"
"18786","26.072185516357422","26.072185516357422","26.072185516357422"
"18790","24.7786808013916","24.7786808013916","24.7786808013916"
"18794","25.809314727783203","25.809314727783203","25.809314727783203"
"18798","26.19218635559082","26.19218635559082","26.19218635559082"
"18802","25.688190460205078","25.688190460205078","25.688190460205078"
"18806","25.222700119018555","25.222700119018555","25.222700119018555"
"18810","26.170673370361328","26.170673370361328","26.170673370361328"
"18814","26.099937438964844","26.099937438964844","26.099937438964844"
"18818","25.981521606445312","25.981521606445312","25.981521606445312"
"18822","25.661182403564453","25.661182403564453","25.661182403564453"
"18826","25.86383628845215","25.86383628845215","25.86383628845215"
"18830","25.44489097595215","25.44489097595215","25.44489097595215"
"18834","26.22014045715332","26.22014045715332","26.22014045715332"
"18838","24.730806350708008","24.730806350708008","24.730806350708008"
"18842","25.519054412841797","25.519054412841797","25.519054412841797"
"18846","25.879348754882812","25.879348754882812","25.879348754882812"
"18850","25.82349395751953","25.82349395751953","25.82349395751953"
"18855","25.323158264160156","25.323158264160156","25.323158264160156"
"18859","26.478614807128906","26.478614807128906","26.478614807128906"
"18863","25.325231552124023","25.325231552124023","25.325231552124023"
"18867","25.29285430908203","25.29285430908203","25.29285430908203"
"18871","25.752235412597656","25.752235412597656","25.752235412597656"
"18875","27.00275421142578","27.00275421142578","27.00275421142578"
"18879","25.63927459716797","25.63927459716797","25.63927459716797"
"18883","24.35702896118164","24.35702896118164","24.35702896118164"
"18887","25.567729949951172","25.567729949951172","25.567729949951172"
"18891","27.255802154541016","27.255802154541016","27.255802154541016"
"18895","25.63182830810547","25.63182830810547","25.63182830810547"
"18899","24.69540786743164","24.69540786743164","24.69540786743164"
"18903","25.54523277282715","25.54523277282715","25.54523277282715"
"18907","26.732715606689453","26.732715606689453","26.732715606689453"
"18911","25.948122024536133","25.948122024536133","25.948122024536133"
"18915","25.893795013427734","25.893795013427734","25.893795013427734"
"18919","25.15386199951172","25.15386199951172","25.15386199951172"
"18923","25.344524383544922","25.344524383544922","25.344524383544922"
"18927","26.03582000732422","26.03582000732422","26.03582000732422"
"18931","25.819990158081055","25.819990158081055","25.819990158081055"
"18935","26.62285804748535","26.62285804748535","26.62285804748535"
"18939","25.35254669189453","25.35254669189453","25.35254669189453"
"18943","24.71480369567871","24.71480369567871","24.71480369567871"
"18947","26.666027069091797","26.666027069091797","26.666027069091797"
"18951","25.402545928955078","25.402545928955078","25.402545928955078"
"18955","25.013023376464844","25.013023376464844","25.013023376464844"
"18959","26.16234588623047","26.16234588623047","26.16234588623047"
"18963","25.596630096435547","25.596630096435547","25.596630096435547"
"18967","26.66480255126953","26.66480255126953","26.66480255126953"
"18971","26.075233459472656","26.075233459472656","26.075233459472656"
"18975","28.034944534301758","28.034944534301758","28.034944534301758"
"18979","25.352943420410156","25.352943420410156","25.352943420410156"
"18983","25.486053466796875","25.486053466796875","25.486053466796875"
"18987","25.438871383666992","25.438871383666992","25.438871383666992"
"18991","26.207265853881836","26.207265853881836","26.207265853881836"
"18995","25.290977478027344","25.290977478027344","25.290977478027344"
"18999","25.517250061035156","25.517250061035156","25.517250061035156"
"19003","25.55413818359375","25.55413818359375","25.55413818359375"
"19007","26.114830017089844","26.114830017089844","26.114830017089844"
"19011","26.358278274536133","26.358278274536133","26.358278274536133"
"19015","25.873844146728516","25.873844146728516","25.873844146728516"
"19019","24.8814697265625","24.8814697265625","24.8814697265625"
"19023","26.22173309326172","26.22173309326172","26.22173309326172"
"19027","25.20372200012207","25.20372200012207","25.20372200012207"
"19031","27.832754135131836","27.832754135131836","27.832754135131836"
"19035","25.419952392578125","25.419952392578125","25.419952392578125"
"19039","26.471027374267578","26.471027374267578","26.471027374267578"
"19043","24.632970809936523","24.632970809936523","24.632970809936523"
"19047","25.216732025146484","25.216732025146484","25.216732025146484"
"19051","25.647172927856445","25.647172927856445","25.647172927856445"
"19055","25.63404083251953","25.63404083251953","25.63404083251953"
"19059","26.623537063598633","26.623537063598633","26.623537063598633"
"19063","25.144886016845703","25.144886016845703","25.144886016845703"
"19067","26.472501754760742","26.472501754760742","26.472501754760742"
"19071","24.576251983642578","24.576251983642578","24.576251983642578"
"19075","26.94748878479004","26.94748878479004","26.94748878479004"
"19079","26.222660064697266","26.222660064697266","26.222660064697266"
"19083","26.225730895996094","26.225730895996094","26.225730895996094"
"19087","25.087921142578125","25.087921142578125","25.087921142578125"
"19091","25.447179794311523","25.447179794311523","25.447179794311523"
"19095","25.051395416259766","25.051395416259766","25.051395416259766"
"19099","25.03207778930664","25.03207778930664","25.03207778930664"
"19103","27.479854583740234","27.479854583740234","27.479854583740234"
"19107","25.629852294921875","25.629852294921875","25.629852294921875"
"19111","25.534610748291016","25.534610748291016","25.534610748291016"
"19115","25.137733459472656","25.137733459472656","25.137733459472656"
"19119","26.449962615966797","26.449962615966797","26.449962615966797"
"19123","25.60578155517578","25.60578155517578","25.60578155517578"
"19127","26.414201736450195","26.414201736450195","26.414201736450195"
"19131","25.59297752380371","25.59297752380371","25.59297752380371"
"19135","26.57402801513672","26.57402801513672","26.57402801513672"
"19139","25.442686080932617","25.442686080932617","25.442686080932617"
"19143","26.06319808959961","26.06319808959961","26.06319808959961"
"19147","25.887351989746094","25.887351989746094","25.887351989746094"
"19151","25.032670974731445","25.032670974731445","25.032670974731445"
"19155","27.75421142578125","27.75421142578125","27.75421142578125"
"19159","25.102672576904297","25.102672576904297","25.102672576904297"
"19163","26.6102294921875","26.6102294921875","26.6102294921875"
"19167","37.09964370727539","37.09964370727539","37.09964370727539"
"19171","26.169384002685547","26.169384002685547","26.169384002685547"
"19175","25.816499710083008","25.816499710083008","25.816499710083008"
"19179","24.805404663085938","24.805404663085938","24.805404663085938"
"19183","25.243141174316406","25.243141174316406","25.243141174316406"
"19187","25.970027923583984","25.970027923583984","25.970027923583984"
"19191","25.14824676513672","25.14824676513672","25.14824676513672"
"19195","25.598718643188477","25.598718643188477","25.598718643188477"
"19199","24.501117706298828","24.501117706298828","24.501117706298828"
"19203","26.086130142211914","26.086130142211914","26.086130142211914"
"19207","25.588550567626953","25.588550567626953","25.588550567626953"
"19211","25.133773803710938","25.133773803710938","25.133773803710938"
"19215","25.43320655822754","25.43320655822754","25.43320655822754"
"19219","26.250123977661133","26.250123977661133","26.250123977661133"
"19223","25.7663516998291","25.7663516998291","25.7663516998291"
"19227","26.108301162719727","26.108301162719727","26.108301162719727"
"19231","25.636016845703125","25.636016845703125","25.636016845703125"
"19235","25.457637786865234","25.457637786865234","25.457637786865234"
"19239","25.79773712158203","25.79773712158203","25.79773712158203"
"19243","25.708818435668945","25.708818435668945","25.708818435668945"
"19247","25.412492752075195","25.412492752075195","25.412492752075195"
"19251","27.086164474487305","27.086164474487305","27.086164474487305"
"19256","27.811256408691406","27.811256408691406","27.811256408691406"
"19260","26.189037322998047","26.189037322998047","26.189037322998047"
"19264","27.047805786132812","27.047805786132812","27.047805786132812"
"19268","25.673782348632812","25.673782348632812","25.673782348632812"
"19272","25.97171401977539","25.97171401977539","25.97171401977539"
"19276","26.559240341186523","26.559240341186523","26.559240341186523"
"19280","26.2286376953125","26.2286376953125","26.2286376953125"
"19284","25.200592041015625","25.200592041015625","25.200592041015625"
"19288","25.497953414916992","25.497953414916992","25.497953414916992"
"19292","26.41663360595703","26.41663360595703","26.41663360595703"
"19296","26.84210777282715","26.84210777282715","26.84210777282715"
"19300","25.738353729248047","25.738353729248047","25.738353729248047"
"19304","26.784141540527344","26.784141540527344","26.784141540527344"
"19308","25.597320556640625","25.597320556640625","25.597320556640625"
"19312","25.83479118347168","25.83479118347168","25.83479118347168"
"19316","26.271800994873047","26.271800994873047","26.271800994873047"
"19320","26.576255798339844","26.576255798339844","26.576255798339844"
"19324","25.884552001953125","25.884552001953125","25.884552001953125"
"19328","25.748939514160156","25.748939514160156","25.748939514160156"
"19332","26.200653076171875","26.200653076171875","26.200653076171875"
"19336","26.033367156982422","26.033367156982422","26.033367156982422"
"19340","25.313737869262695","25.313737869262695","25.313737869262695"
"19344","25.662456512451172","25.662456512451172","25.662456512451172"
"19348","25.139949798583984","25.139949798583984","25.139949798583984"
"19352","24.74611473083496","24.74611473083496","24.74611473083496"
"19356","26.782413482666016","26.782413482666016","26.782413482666016"
"19360","25.00492286682129","25.00492286682129","25.00492286682129"
"19364","28.008739471435547","28.008739471435547","28.008739471435547"
"19368","25.817787170410156","25.817787170410156","25.817787170410156"
"19372","25.46826171875","25.46826171875","25.46826171875"
"19376","25.65560531616211","25.65560531616211","25.65560531616211"
"19380","24.924402236938477","24.924402236938477","24.924402236938477"
"19384","26.039623260498047","26.039623260498047","26.039623260498047"
"19388","26.404268264770508","26.404268264770508","26.404268264770508"
"19392","24.827394485473633","24.827394485473633","24.827394485473633"
"19396","25.44466781616211","25.44466781616211","25.44466781616211"
"19400","26.396419525146484","26.396419525146484","26.396419525146484"
"19404","26.22535514831543","26.22535514831543","26.22535514831543"
"19408","25.966432571411133","25.966432571411133","25.966432571411133"
"19412","24.546796798706055","24.546796798706055","24.546796798706055"
"19416","24.86899185180664","24.86899185180664","24.86899185180664"
"19420","25.538009643554688","25.538009643554688","25.538009643554688"
"19424","26.535236358642578","26.535236358642578","26.535236358642578"
"19428","25.329139709472656","25.329139709472656","25.329139709472656"
