"Step","2024-10-14 08:45:40_Cons_False_init_model_drunet_color_pertub_True_task_debur_lr_3e-05_rank_10_max_iter_unfold_3 - psnr","2024-10-14 08:45:40_Cons_False_init_model_drunet_color_pertub_True_task_debur_lr_3e-05_rank_10_max_iter_unfold_3 - psnr__MIN","2024-10-14 08:45:40_Cons_False_init_model_drunet_color_pertub_True_task_debur_lr_3e-05_rank_10_max_iter_unfold_3 - psnr__MAX"
"23324","29.84144401550293","29.84144401550293","29.84144401550293"
"23330","30.265636444091797","30.265636444091797","30.265636444091797"
"23336","29.817583084106445","29.817583084106445","29.817583084106445"
"23342","30.50417137145996","30.50417137145996","30.50417137145996"
"23348","29.984874725341797","29.984874725341797","29.984874725341797"
"23354","31.80173110961914","31.80173110961914","31.80173110961914"
"23360","28.652341842651367","28.652341842651367","28.652341842651367"
"23366","30.56870460510254","30.56870460510254","30.56870460510254"
"23372","30.88903045654297","30.88903045654297","30.88903045654297"
"23378","29.322681427001953","29.322681427001953","29.322681427001953"
"23384","31.26182746887207","31.26182746887207","31.26182746887207"
"23390","29.921791076660156","29.921791076660156","29.921791076660156"
"23396","30.135974884033203","30.135974884033203","30.135974884033203"
"23402","30.06199073791504","30.06199073791504","30.06199073791504"
"23408","29.876163482666016","29.876163482666016","29.876163482666016"
"23414","29.497997283935547","29.497997283935547","29.497997283935547"
"23420","31.008819580078125","31.008819580078125","31.008819580078125"
"23426","30.285667419433594","30.285667419433594","30.285667419433594"
"23432","29.49298095703125","29.49298095703125","29.49298095703125"
"23438","30.853801727294922","30.853801727294922","30.853801727294922"
"23444","29.982627868652344","29.982627868652344","29.982627868652344"
"23451","35.272056579589844","35.272056579589844","35.272056579589844"
"23457","29.75226402282715","29.75226402282715","29.75226402282715"
"23463","30.406219482421875","30.406219482421875","30.406219482421875"
"23469","29.685190200805664","29.685190200805664","29.685190200805664"
"23475","29.371498107910156","29.371498107910156","29.371498107910156"
"23481","30.54898452758789","30.54898452758789","30.54898452758789"
"23487","30.039569854736328","30.039569854736328","30.039569854736328"
"23493","29.37790870666504","29.37790870666504","29.37790870666504"
"23499","29.412521362304688","29.412521362304688","29.412521362304688"
"23505","30.062416076660156","30.062416076660156","30.062416076660156"
"23511","29.491540908813477","29.491540908813477","29.491540908813477"
"23517","35.960140228271484","35.960140228271484","35.960140228271484"
"23523","29.365013122558594","29.365013122558594","29.365013122558594"
"23529","29.245012283325195","29.245012283325195","29.245012283325195"
"23535","29.735767364501953","29.735767364501953","29.735767364501953"
"23541","31.20651626586914","31.20651626586914","31.20651626586914"
"23547","29.844388961791992","29.844388961791992","29.844388961791992"
"23553","30.660465240478516","30.660465240478516","30.660465240478516"
"23559","30.767499923706055","30.767499923706055","30.767499923706055"
"23565","30.996685028076172","30.996685028076172","30.996685028076172"
"23571","29.89156723022461","29.89156723022461","29.89156723022461"
"23577","31.410717010498047","31.410717010498047","31.410717010498047"
"23583","30.199434280395508","30.199434280395508","30.199434280395508"
"23589","30.703548431396484","30.703548431396484","30.703548431396484"
"23595","34.65626907348633","34.65626907348633","34.65626907348633"
"23601","30.490760803222656","30.490760803222656","30.490760803222656"
"23607","30.241060256958008","30.241060256958008","30.241060256958008"
"23613","28.991928100585938","28.991928100585938","28.991928100585938"
"23619","31.50863265991211","31.50863265991211","31.50863265991211"
"23625","30.946104049682617","30.946104049682617","30.946104049682617"
"23631","30.874996185302734","30.874996185302734","30.874996185302734"
"23637","30.578048706054688","30.578048706054688","30.578048706054688"
"23643","29.236770629882812","29.236770629882812","29.236770629882812"
"23649","29.070205688476562","29.070205688476562","29.070205688476562"
"23655","30.971820831298828","30.971820831298828","30.971820831298828"
"23661","29.44754409790039","29.44754409790039","29.44754409790039"
"23667","30.279855728149414","30.279855728149414","30.279855728149414"
"23673","30.090660095214844","30.090660095214844","30.090660095214844"
"23679","31.63225555419922","31.63225555419922","31.63225555419922"
"23685","30.280445098876953","30.280445098876953","30.280445098876953"
"23691","29.629804611206055","29.629804611206055","29.629804611206055"
"23697","31.729124069213867","31.729124069213867","31.729124069213867"
"23703","30.549583435058594","30.549583435058594","30.549583435058594"
"23709","30.36886978149414","30.36886978149414","30.36886978149414"
"23715","30.934507369995117","30.934507369995117","30.934507369995117"
"23721","29.453020095825195","29.453020095825195","29.453020095825195"
"23727","31.352746963500977","31.352746963500977","31.352746963500977"
"23733","35.608707427978516","35.608707427978516","35.608707427978516"
"23739","29.460298538208008","29.460298538208008","29.460298538208008"
"23745","29.414121627807617","29.414121627807617","29.414121627807617"
"23751","31.59210205078125","31.59210205078125","31.59210205078125"
"23757","30.430248260498047","30.430248260498047","30.430248260498047"
"23763","30.153684616088867","30.153684616088867","30.153684616088867"
"23769","30.628366470336914","30.628366470336914","30.628366470336914"
"23775","30.117923736572266","30.117923736572266","30.117923736572266"
"23781","33.308677673339844","33.308677673339844","33.308677673339844"
"23787","29.60493278503418","29.60493278503418","29.60493278503418"
"23793","30.667207717895508","30.667207717895508","30.667207717895508"
"23799","35.347877502441406","35.347877502441406","35.347877502441406"
"23805","29.542158126831055","29.542158126831055","29.542158126831055"
"23811","29.127399444580078","29.127399444580078","29.127399444580078"
"23817","29.880401611328125","29.880401611328125","29.880401611328125"
"23823","29.79768943786621","29.79768943786621","29.79768943786621"
"23829","29.734861373901367","29.734861373901367","29.734861373901367"
"23835","30.550546646118164","30.550546646118164","30.550546646118164"
"23841","29.316898345947266","29.316898345947266","29.316898345947266"
"23847","32.994346618652344","32.994346618652344","32.994346618652344"
"23853","30.469533920288086","30.469533920288086","30.469533920288086"
"23859","30.54187774658203","30.54187774658203","30.54187774658203"
"23865","30.35413360595703","30.35413360595703","30.35413360595703"
"23871","30.685148239135742","30.685148239135742","30.685148239135742"
"23877","33.869667053222656","33.869667053222656","33.869667053222656"
"23883","28.981365203857422","28.981365203857422","28.981365203857422"
"23889","29.94287109375","29.94287109375","29.94287109375"
"23895","30.248592376708984","30.248592376708984","30.248592376708984"
"23901","30.231361389160156","30.231361389160156","30.231361389160156"
"23907","29.63528060913086","29.63528060913086","29.63528060913086"
"23913","31.27634048461914","31.27634048461914","31.27634048461914"
"23919","29.008596420288086","29.008596420288086","29.008596420288086"
"23925","29.455642700195312","29.455642700195312","29.455642700195312"
"23931","30.49929428100586","30.49929428100586","30.49929428100586"
"23937","30.278335571289062","30.278335571289062","30.278335571289062"
"23943","29.437131881713867","29.437131881713867","29.437131881713867"
"23949","31.672744750976562","31.672744750976562","31.672744750976562"
"23955","30.922658920288086","30.922658920288086","30.922658920288086"
"23961","30.599319458007812","30.599319458007812","30.599319458007812"
"23967","29.806285858154297","29.806285858154297","29.806285858154297"
"23973","29.744089126586914","29.744089126586914","29.744089126586914"
"23979","30.27004623413086","30.27004623413086","30.27004623413086"
"23985","36.09421920776367","36.09421920776367","36.09421920776367"
"23991","31.262292861938477","31.262292861938477","31.262292861938477"
"23997","31.676767349243164","31.676767349243164","31.676767349243164"
"24003","32.48789978027344","32.48789978027344","32.48789978027344"
"24009","31.837059020996094","31.837059020996094","31.837059020996094"
"24015","30.813617706298828","30.813617706298828","30.813617706298828"
"24021","30.031824111938477","30.031824111938477","30.031824111938477"
"24027","31.30925941467285","31.30925941467285","31.30925941467285"
"24033","29.976192474365234","29.976192474365234","29.976192474365234"
"24039","30.90892791748047","30.90892791748047","30.90892791748047"
"24045","29.339462280273438","29.339462280273438","29.339462280273438"
"24052","31.461637496948242","31.461637496948242","31.461637496948242"
"24058","30.49541664123535","30.49541664123535","30.49541664123535"
"24064","28.794086456298828","28.794086456298828","28.794086456298828"
"24070","29.84671401977539","29.84671401977539","29.84671401977539"
"24076","29.919708251953125","29.919708251953125","29.919708251953125"
"24082","30.3057861328125","30.3057861328125","30.3057861328125"
"24088","31.259443283081055","31.259443283081055","31.259443283081055"
"24094","31.339271545410156","31.339271545410156","31.339271545410156"
"24100","30.568321228027344","30.568321228027344","30.568321228027344"
"24106","30.048309326171875","30.048309326171875","30.048309326171875"
"24112","30.427000045776367","30.427000045776367","30.427000045776367"
"24118","30.194883346557617","30.194883346557617","30.194883346557617"
"24124","30.51079750061035","30.51079750061035","30.51079750061035"
"24130","29.855525970458984","29.855525970458984","29.855525970458984"
"24136","29.577579498291016","29.577579498291016","29.577579498291016"
"24142","29.539657592773438","29.539657592773438","29.539657592773438"
"24148","29.150455474853516","29.150455474853516","29.150455474853516"
"24154","30.972177505493164","30.972177505493164","30.972177505493164"
"24160","29.81041717529297","29.81041717529297","29.81041717529297"
"24166","30.514690399169922","30.514690399169922","30.514690399169922"
"24172","30.439552307128906","30.439552307128906","30.439552307128906"
"24178","29.903383255004883","29.903383255004883","29.903383255004883"
"24184","30.064756393432617","30.064756393432617","30.064756393432617"
"24190","29.280303955078125","29.280303955078125","29.280303955078125"
"24196","31.942886352539062","31.942886352539062","31.942886352539062"
"24202","30.249309539794922","30.249309539794922","30.249309539794922"
"24208","31.174219131469727","31.174219131469727","31.174219131469727"
"24214","31.954673767089844","31.954673767089844","31.954673767089844"
"24220","30.784147262573242","30.784147262573242","30.784147262573242"
"24226","30.104236602783203","30.104236602783203","30.104236602783203"
"24232","30.62839698791504","30.62839698791504","30.62839698791504"
"24238","30.364152908325195","30.364152908325195","30.364152908325195"
"24244","29.93748664855957","29.93748664855957","29.93748664855957"
"24250","31.466068267822266","31.466068267822266","31.466068267822266"
"24256","32.910675048828125","32.910675048828125","32.910675048828125"
"24262","30.59082794189453","30.59082794189453","30.59082794189453"
"24268","29.555482864379883","29.555482864379883","29.555482864379883"
"24274","30.35048484802246","30.35048484802246","30.35048484802246"
"24280","31.792390823364258","31.792390823364258","31.792390823364258"
"24286","30.116371154785156","30.116371154785156","30.116371154785156"
"24292","29.975919723510742","29.975919723510742","29.975919723510742"
"24298","29.72451400756836","29.72451400756836","29.72451400756836"
"24304","31.556964874267578","31.556964874267578","31.556964874267578"
"24310","30.578556060791016","30.578556060791016","30.578556060791016"
"24316","30.85369110107422","30.85369110107422","30.85369110107422"
"24322","30.372318267822266","30.372318267822266","30.372318267822266"
"24328","29.32421875","29.32421875","29.32421875"
"24334","31.221782684326172","31.221782684326172","31.221782684326172"
"24340","30.09906578063965","30.09906578063965","30.09906578063965"
"24346","30.703657150268555","30.703657150268555","30.703657150268555"
"24352","31.806344985961914","31.806344985961914","31.806344985961914"
"24358","30.294452667236328","30.294452667236328","30.294452667236328"
"24364","29.580890655517578","29.580890655517578","29.580890655517578"
"24370","34.28184127807617","34.28184127807617","34.28184127807617"
"24376","30.246971130371094","30.246971130371094","30.246971130371094"
"24382","29.613262176513672","29.613262176513672","29.613262176513672"
"24388","30.567119598388672","30.567119598388672","30.567119598388672"
"24394","28.030405044555664","28.030405044555664","28.030405044555664"
"24400","30.157682418823242","30.157682418823242","30.157682418823242"
"24406","29.389568328857422","29.389568328857422","29.389568328857422"
"24412","29.554880142211914","29.554880142211914","29.554880142211914"
"24418","29.69921112060547","29.69921112060547","29.69921112060547"
"24424","29.320758819580078","29.320758819580078","29.320758819580078"
"24430","30.274887084960938","30.274887084960938","30.274887084960938"
"24436","31.358062744140625","31.358062744140625","31.358062744140625"
"24442","34.975440979003906","34.975440979003906","34.975440979003906"
"24448","30.307689666748047","30.307689666748047","30.307689666748047"
"24454","30.175777435302734","30.175777435302734","30.175777435302734"
"24460","29.667495727539062","29.667495727539062","29.667495727539062"
"24466","30.061870574951172","30.061870574951172","30.061870574951172"
"24472","29.86100196838379","29.86100196838379","29.86100196838379"
"24478","30.194217681884766","30.194217681884766","30.194217681884766"
"24484","30.755905151367188","30.755905151367188","30.755905151367188"
"24490","30.994754791259766","30.994754791259766","30.994754791259766"
"24496","30.72695541381836","30.72695541381836","30.72695541381836"
"24502","36.06719970703125","36.06719970703125","36.06719970703125"
"24508","29.97024917602539","29.97024917602539","29.97024917602539"
"24514","31.39949607849121","31.39949607849121","31.39949607849121"
"24520","29.952831268310547","29.952831268310547","29.952831268310547"
"24526","28.805620193481445","28.805620193481445","28.805620193481445"
"24532","29.75977325439453","29.75977325439453","29.75977325439453"
"24538","30.986408233642578","30.986408233642578","30.986408233642578"
"24544","36.04645538330078","36.04645538330078","36.04645538330078"
"24550","29.400720596313477","29.400720596313477","29.400720596313477"
"24556","28.55670928955078","28.55670928955078","28.55670928955078"
"24562","30.08538055419922","30.08538055419922","30.08538055419922"
"24568","29.4339656829834","29.4339656829834","29.4339656829834"
"24574","28.98187255859375","28.98187255859375","28.98187255859375"
"24580","29.282859802246094","29.282859802246094","29.282859802246094"
"24586","30.198238372802734","30.198238372802734","30.198238372802734"
"24592","35.11053466796875","35.11053466796875","35.11053466796875"
"24598","30.25873565673828","30.25873565673828","30.25873565673828"
"24604","31.17868423461914","31.17868423461914","31.17868423461914"
"24610","30.40489959716797","30.40489959716797","30.40489959716797"
"24616","30.785274505615234","30.785274505615234","30.785274505615234"
"24622","31.39986801147461","31.39986801147461","31.39986801147461"
"24628","29.350387573242188","29.350387573242188","29.350387573242188"
"24634","30.526647567749023","30.526647567749023","30.526647567749023"
"24640","30.533489227294922","30.533489227294922","30.533489227294922"
"24646","30.21147918701172","30.21147918701172","30.21147918701172"
"24653","30.167644500732422","30.167644500732422","30.167644500732422"
"24659","31.287355422973633","31.287355422973633","31.287355422973633"
"24665","31.387496948242188","31.387496948242188","31.387496948242188"
"24671","30.352745056152344","30.352745056152344","30.352745056152344"
"24677","29.91092300415039","29.91092300415039","29.91092300415039"
"24683","29.5157413482666","29.5157413482666","29.5157413482666"
"24689","30.393293380737305","30.393293380737305","30.393293380737305"
"24695","30.466176986694336","30.466176986694336","30.466176986694336"
"24701","29.776939392089844","29.776939392089844","29.776939392089844"
"24707","30.22489356994629","30.22489356994629","30.22489356994629"
"24713","30.575075149536133","30.575075149536133","30.575075149536133"
"24719","29.301328659057617","29.301328659057617","29.301328659057617"
"24725","30.578998565673828","30.578998565673828","30.578998565673828"
"24731","29.933406829833984","29.933406829833984","29.933406829833984"
"24737","29.568130493164062","29.568130493164062","29.568130493164062"
"24743","31.82915687561035","31.82915687561035","31.82915687561035"
"24749","29.994108200073242","29.994108200073242","29.994108200073242"
"24755","31.277393341064453","31.277393341064453","31.277393341064453"
"24761","29.766569137573242","29.766569137573242","29.766569137573242"
"24767","29.71409797668457","29.71409797668457","29.71409797668457"
"24773","30.30367088317871","30.30367088317871","30.30367088317871"
"24779","29.82050895690918","29.82050895690918","29.82050895690918"
"24785","29.541902542114258","29.541902542114258","29.541902542114258"
"24791","36.89717483520508","36.89717483520508","36.89717483520508"
"24797","31.057968139648438","31.057968139648438","31.057968139648438"
"24803","29.952695846557617","29.952695846557617","29.952695846557617"
"24809","30.52837371826172","30.52837371826172","30.52837371826172"
"24815","30.028568267822266","30.028568267822266","30.028568267822266"
"24821","30.736177444458008","30.736177444458008","30.736177444458008"
"24827","30.381847381591797","30.381847381591797","30.381847381591797"
"24833","30.930011749267578","30.930011749267578","30.930011749267578"
"24839","29.719572067260742","29.719572067260742","29.719572067260742"
"24845","31.584667205810547","31.584667205810547","31.584667205810547"
"24851","34.706520080566406","34.706520080566406","34.706520080566406"
"24857","30.691320419311523","30.691320419311523","30.691320419311523"
"24863","30.910642623901367","30.910642623901367","30.910642623901367"
"24869","30.765506744384766","30.765506744384766","30.765506744384766"
"24875","30.557655334472656","30.557655334472656","30.557655334472656"
"24881","31.2374210357666","31.2374210357666","31.2374210357666"
"24887","31.66864776611328","31.66864776611328","31.66864776611328"
"24893","30.191905975341797","30.191905975341797","30.191905975341797"
"24899","29.789989471435547","29.789989471435547","29.789989471435547"
"24905","30.44534683227539","30.44534683227539","30.44534683227539"
"24911","37.62622833251953","37.62622833251953","37.62622833251953"
"24917","31.175830841064453","31.175830841064453","31.175830841064453"
"24923","29.72928810119629","29.72928810119629","29.72928810119629"
"24929","30.312786102294922","30.312786102294922","30.312786102294922"
"24935","30.54610252380371","30.54610252380371","30.54610252380371"
"24941","31.34381103515625","31.34381103515625","31.34381103515625"
"24947","30.166786193847656","30.166786193847656","30.166786193847656"
"24953","30.924222946166992","30.924222946166992","30.924222946166992"
"24959","29.976770401000977","29.976770401000977","29.976770401000977"
"24965","29.561635971069336","29.561635971069336","29.561635971069336"
"24971","31.19256019592285","31.19256019592285","31.19256019592285"
"24977","30.631437301635742","30.631437301635742","30.631437301635742"
"24983","31.52118492126465","31.52118492126465","31.52118492126465"
"24989","30.276784896850586","30.276784896850586","30.276784896850586"
"24995","29.84300422668457","29.84300422668457","29.84300422668457"
"25001","31.783470153808594","31.783470153808594","31.783470153808594"
"25007","34.9659423828125","34.9659423828125","34.9659423828125"
"25013","30.701271057128906","30.701271057128906","30.701271057128906"
"25019","29.97135353088379","29.97135353088379","29.97135353088379"
"25025","29.997806549072266","29.997806549072266","29.997806549072266"
"25031","31.593528747558594","31.593528747558594","31.593528747558594"
"25037","30.205900192260742","30.205900192260742","30.205900192260742"
"25043","30.528011322021484","30.528011322021484","30.528011322021484"
"25049","29.910917282104492","29.910917282104492","29.910917282104492"
"25055","30.172027587890625","30.172027587890625","30.172027587890625"
"25061","31.075942993164062","31.075942993164062","31.075942993164062"
"25067","30.16555404663086","30.16555404663086","30.16555404663086"
"25073","30.726123809814453","30.726123809814453","30.726123809814453"
"25079","28.365833282470703","28.365833282470703","28.365833282470703"
"25085","31.726778030395508","31.726778030395508","31.726778030395508"
"25091","30.921104431152344","30.921104431152344","30.921104431152344"
"25097","30.929946899414062","30.929946899414062","30.929946899414062"
"25103","30.86471176147461","30.86471176147461","30.86471176147461"
"25109","30.494007110595703","30.494007110595703","30.494007110595703"
"25115","30.382776260375977","30.382776260375977","30.382776260375977"
"25121","29.8244686126709","29.8244686126709","29.8244686126709"
"25127","30.263286590576172","30.263286590576172","30.263286590576172"
"25133","30.424928665161133","30.424928665161133","30.424928665161133"
"25139","30.376853942871094","30.376853942871094","30.376853942871094"
"25145","30.45886993408203","30.45886993408203","30.45886993408203"
"25151","31.796083450317383","31.796083450317383","31.796083450317383"
"25157","30.75452995300293","30.75452995300293","30.75452995300293"
"25163","30.876827239990234","30.876827239990234","30.876827239990234"
"25169","31.511457443237305","31.511457443237305","31.511457443237305"
"25175","30.429773330688477","30.429773330688477","30.429773330688477"
"25181","30.084430694580078","30.084430694580078","30.084430694580078"
"25187","30.4554443359375","30.4554443359375","30.4554443359375"
"25193","33.61494445800781","33.61494445800781","33.61494445800781"
"25199","30.119626998901367","30.119626998901367","30.119626998901367"
"25205","33.925636291503906","33.925636291503906","33.925636291503906"
"25211","29.73130989074707","29.73130989074707","29.73130989074707"
"25217","30.153379440307617","30.153379440307617","30.153379440307617"
"25223","31.071269989013672","31.071269989013672","31.071269989013672"
"25229","29.078828811645508","29.078828811645508","29.078828811645508"
"25235","29.821731567382812","29.821731567382812","29.821731567382812"
"25241","30.607175827026367","30.607175827026367","30.607175827026367"
"25247","30.16012191772461","30.16012191772461","30.16012191772461"
"25254","30.26191520690918","30.26191520690918","30.26191520690918"
"25260","29.393455505371094","29.393455505371094","29.393455505371094"
"25266","30.28545379638672","30.28545379638672","30.28545379638672"
"25272","30.035720825195312","30.035720825195312","30.035720825195312"
"25278","31.241159439086914","31.241159439086914","31.241159439086914"
"25284","29.84600257873535","29.84600257873535","29.84600257873535"
"25290","30.005903244018555","30.005903244018555","30.005903244018555"
"25296","30.997482299804688","30.997482299804688","30.997482299804688"
"25302","31.008419036865234","31.008419036865234","31.008419036865234"
"25308","30.57062530517578","30.57062530517578","30.57062530517578"
"25314","30.53207015991211","30.53207015991211","30.53207015991211"
"25320","30.647708892822266","30.647708892822266","30.647708892822266"
"25326","29.977312088012695","29.977312088012695","29.977312088012695"
"25332","32.831390380859375","32.831390380859375","32.831390380859375"
"25338","30.61237144470215","30.61237144470215","30.61237144470215"
"25344","31.011768341064453","31.011768341064453","31.011768341064453"
"25350","30.475208282470703","30.475208282470703","30.475208282470703"
"25356","30.955514907836914","30.955514907836914","30.955514907836914"
"25362","30.405441284179688","30.405441284179688","30.405441284179688"
"25368","31.319839477539062","31.319839477539062","31.319839477539062"
"25374","31.19804573059082","31.19804573059082","31.19804573059082"
"25380","29.75295066833496","29.75295066833496","29.75295066833496"
"25386","29.9415283203125","29.9415283203125","29.9415283203125"
"25392","37.03460693359375","37.03460693359375","37.03460693359375"
"25398","31.0067081451416","31.0067081451416","31.0067081451416"
"25404","31.32689666748047","31.32689666748047","31.32689666748047"
"25410","31.411745071411133","31.411745071411133","31.411745071411133"
"25416","29.67622947692871","29.67622947692871","29.67622947692871"
"25422","30.008686065673828","30.008686065673828","30.008686065673828"
"25428","30.185440063476562","30.185440063476562","30.185440063476562"
"25434","29.96826934814453","29.96826934814453","29.96826934814453"
"25440","30.836591720581055","30.836591720581055","30.836591720581055"
"25446","30.482646942138672","30.482646942138672","30.482646942138672"
"25452","30.641843795776367","30.641843795776367","30.641843795776367"
"25458","29.7047061920166","29.7047061920166","29.7047061920166"
"25464","31.872772216796875","31.872772216796875","31.872772216796875"
"25470","30.339204788208008","30.339204788208008","30.339204788208008"
"25476","29.664409637451172","29.664409637451172","29.664409637451172"
"25482","30.06707191467285","30.06707191467285","30.06707191467285"
"25488","30.08827018737793","30.08827018737793","30.08827018737793"
"25494","29.880149841308594","29.880149841308594","29.880149841308594"
"25500","28.41963768005371","28.41963768005371","28.41963768005371"
"25506","31.063106536865234","31.063106536865234","31.063106536865234"
"25512","28.940086364746094","28.940086364746094","28.940086364746094"
"25518","28.899147033691406","28.899147033691406","28.899147033691406"
"25524","32.49123001098633","32.49123001098633","32.49123001098633"
"25530","30.187360763549805","30.187360763549805","30.187360763549805"
"25536","31.426040649414062","31.426040649414062","31.426040649414062"
"25542","30.2989559173584","30.2989559173584","30.2989559173584"
"25548","30.616628646850586","30.616628646850586","30.616628646850586"
"25554","30.136411666870117","30.136411666870117","30.136411666870117"
"25560","31.078166961669922","31.078166961669922","31.078166961669922"
"25566","36.27235412597656","36.27235412597656","36.27235412597656"
"25572","31.292747497558594","31.292747497558594","31.292747497558594"
"25578","30.94556999206543","30.94556999206543","30.94556999206543"
"25584","29.283845901489258","29.283845901489258","29.283845901489258"
"25590","29.90154266357422","29.90154266357422","29.90154266357422"
"25596","36.876983642578125","36.876983642578125","36.876983642578125"
"25602","30.164138793945312","30.164138793945312","30.164138793945312"
"25608","29.85710906982422","29.85710906982422","29.85710906982422"
"25614","30.611125946044922","30.611125946044922","30.611125946044922"
"25620","30.084808349609375","30.084808349609375","30.084808349609375"
"25626","30.007322311401367","30.007322311401367","30.007322311401367"
"25632","30.607234954833984","30.607234954833984","30.607234954833984"
"25638","28.85442352294922","28.85442352294922","28.85442352294922"
"25644","29.983951568603516","29.983951568603516","29.983951568603516"
"25650","30.992868423461914","30.992868423461914","30.992868423461914"
"25656","30.441783905029297","30.441783905029297","30.441783905029297"
"25662","30.695507049560547","30.695507049560547","30.695507049560547"
"25668","30.7839412689209","30.7839412689209","30.7839412689209"
"25674","29.976734161376953","29.976734161376953","29.976734161376953"
"25680","29.90332794189453","29.90332794189453","29.90332794189453"
"25686","33.36745071411133","33.36745071411133","33.36745071411133"
"25692","32.61216735839844","32.61216735839844","32.61216735839844"
"25698","31.65696907043457","31.65696907043457","31.65696907043457"
"25704","29.852642059326172","29.852642059326172","29.852642059326172"
"25710","30.234825134277344","30.234825134277344","30.234825134277344"
"25716","30.03036117553711","30.03036117553711","30.03036117553711"
"25722","32.8721923828125","32.8721923828125","32.8721923828125"
"25728","29.855518341064453","29.855518341064453","29.855518341064453"
"25734","32.093265533447266","32.093265533447266","32.093265533447266"
"25740","29.757911682128906","29.757911682128906","29.757911682128906"
"25746","30.18844985961914","30.18844985961914","30.18844985961914"
"25752","30.426326751708984","30.426326751708984","30.426326751708984"
"25758","32.22317123413086","32.22317123413086","32.22317123413086"
"25764","29.915271759033203","29.915271759033203","29.915271759033203"
"25770","31.273109436035156","31.273109436035156","31.273109436035156"
"25776","30.33562469482422","30.33562469482422","30.33562469482422"
"25782","29.90037727355957","29.90037727355957","29.90037727355957"
"25788","30.2083797454834","30.2083797454834","30.2083797454834"
"25794","30.924896240234375","30.924896240234375","30.924896240234375"
"25800","29.97024154663086","29.97024154663086","29.97024154663086"
"25806","30.217763900756836","30.217763900756836","30.217763900756836"
"25812","30.770641326904297","30.770641326904297","30.770641326904297"
"25818","29.701749801635742","29.701749801635742","29.701749801635742"
"25824","29.784969329833984","29.784969329833984","29.784969329833984"
"25830","29.92371368408203","29.92371368408203","29.92371368408203"
"25836","29.667362213134766","29.667362213134766","29.667362213134766"
"25842","30.62451934814453","30.62451934814453","30.62451934814453"
"25848","30.401744842529297","30.401744842529297","30.401744842529297"
"25855","29.740516662597656","29.740516662597656","29.740516662597656"
"25861","30.59636116027832","30.59636116027832","30.59636116027832"
"25867","29.233903884887695","29.233903884887695","29.233903884887695"
"25873","30.289169311523438","30.289169311523438","30.289169311523438"
"25879","30.40073013305664","30.40073013305664","30.40073013305664"
"25885","32.04463195800781","32.04463195800781","32.04463195800781"
"25891","29.709766387939453","29.709766387939453","29.709766387939453"
"25897","30.16851234436035","30.16851234436035","30.16851234436035"
"25903","29.69437599182129","29.69437599182129","29.69437599182129"
"25909","28.80817222595215","28.80817222595215","28.80817222595215"
"25915","30.360584259033203","30.360584259033203","30.360584259033203"
"25921","30.886051177978516","30.886051177978516","30.886051177978516"
"25927","30.464595794677734","30.464595794677734","30.464595794677734"
"25933","30.06928253173828","30.06928253173828","30.06928253173828"
"25939","30.586015701293945","30.586015701293945","30.586015701293945"
"25945","30.498201370239258","30.498201370239258","30.498201370239258"
"25951","29.807918548583984","29.807918548583984","29.807918548583984"
"25957","30.481473922729492","30.481473922729492","30.481473922729492"
"25963","30.45149040222168","30.45149040222168","30.45149040222168"
"25969","30.06137466430664","30.06137466430664","30.06137466430664"
"25975","31.015417098999023","31.015417098999023","31.015417098999023"
"25981","30.828353881835938","30.828353881835938","30.828353881835938"
"25987","30.883296966552734","30.883296966552734","30.883296966552734"
"25993","31.161745071411133","31.161745071411133","31.161745071411133"
"25999","30.86604118347168","30.86604118347168","30.86604118347168"
"26005","30.348318099975586","30.348318099975586","30.348318099975586"
"26011","29.996295928955078","29.996295928955078","29.996295928955078"
"26017","30.629627227783203","30.629627227783203","30.629627227783203"
"26023","30.081954956054688","30.081954956054688","30.081954956054688"
"26029","30.267688751220703","30.267688751220703","30.267688751220703"
"26035","30.623838424682617","30.623838424682617","30.623838424682617"
"26041","31.152193069458008","31.152193069458008","31.152193069458008"
"26047","30.167970657348633","30.167970657348633","30.167970657348633"
"26053","30.628406524658203","30.628406524658203","30.628406524658203"
"26059","29.9820613861084","29.9820613861084","29.9820613861084"
"26065","28.334640502929688","28.334640502929688","28.334640502929688"
"26071","30.288333892822266","30.288333892822266","30.288333892822266"
"26077","30.499408721923828","30.499408721923828","30.499408721923828"
"26083","30.7591609954834","30.7591609954834","30.7591609954834"
"26089","29.472976684570312","29.472976684570312","29.472976684570312"
"26095","29.994592666625977","29.994592666625977","29.994592666625977"
"26101","29.583335876464844","29.583335876464844","29.583335876464844"
"26107","29.70357894897461","29.70357894897461","29.70357894897461"
"26113","30.485214233398438","30.485214233398438","30.485214233398438"
"26119","30.30879020690918","30.30879020690918","30.30879020690918"
"26125","31.74656105041504","31.74656105041504","31.74656105041504"
"26131","29.051532745361328","29.051532745361328","29.051532745361328"
"26137","29.875394821166992","29.875394821166992","29.875394821166992"
"26143","28.914775848388672","28.914775848388672","28.914775848388672"
"26149","28.579538345336914","28.579538345336914","28.579538345336914"
"26155","30.558565139770508","30.558565139770508","30.558565139770508"
"26161","30.522842407226562","30.522842407226562","30.522842407226562"
"26167","31.27902603149414","31.27902603149414","31.27902603149414"
"26173","31.830219268798828","31.830219268798828","31.830219268798828"
